# Johan A. Schmidt Mar-25-2014
#
# OCS 1^1A', 2^1A' and 3^1A' PES
#
# Please do not redistribute 
#
# Note that the 3A' and 3A'' PESs are not reliable and I would not recommend 
# using them in your dynamics calculations. Note also that the energies for 
# R<7.5 are "raw" Molpro energies (sporadic artificial "jumps" at R>5.5 have 
# been removed) while energies for R>7.5 are derived from an extrapolation.
#
# Please acknowledge us in any publications and cite our papers: 
#  1) Schmidt et al., J. Chem. Phys., 136, 131101, (2012)
#  2) Schmidt et al., J. Chem. Phys., 137, 054313, (2012)
#  3) Schmidt et al., Atmos. Chem. Phys., 13, 1511-1520, (2013)
#  4) McBane et al., J. Chem. Phys., 138, 094314, (2013)
# I would also be grateful if you would send me copy/print of any such 
# publications.
#
# R/a0     r/a0   gamma/deg E(1^1A')/E_h   E(2^1A')/E_h   E(3^1A')/E_h
  7.5000   2.1000    1.0000  -510.81349640  -510.81111350  -510.80651440
  8.0000   2.1000    1.0000  -510.81202050  -510.81089490  -510.80872244
  9.0000   2.1000    1.0000  -510.81099402  -510.81074287  -510.81025813
 10.0000   2.1000    1.0000  -510.81076498  -510.81070894  -510.81060078
  3.2000   2.2000    1.0000  -510.18121790  -509.94529780  -509.91310110
  3.3000   2.2000    1.0000  -510.40127020  -510.15878440  -510.12700750
  3.4000   2.2000    1.0000  -510.56839300  -510.32179430  -510.28836070
  3.5000   2.2000    1.0000  -510.69375760  -510.44458680  -510.40938240
  3.6000   2.2000    1.0000  -510.78633860  -510.53703420  -510.49854290
  3.7000   2.2000    1.0000  -510.85328200  -510.60586660  -510.56347630
  3.8000   2.2000    1.0000  -510.90024940  -510.65662360  -510.60995330
  3.9000   2.2000    1.0000  -510.93171720  -510.69357320  -510.64250680
  4.0000   2.2000    1.0000  -510.95125280  -510.71999340  -510.66473890
  4.1000   2.2000    1.0000  -510.96187540  -510.73848360  -510.67969810
  4.2000   2.2000    1.0000  -510.96627600  -510.75122090  -510.69057780
  4.3000   2.2000    1.0000  -510.96668430  -510.76041930  -510.69055040
