# Johan A. Schmidt Mar-25-2014
#
# OCS 1^1A' (X-state) PES
#
# Please do not redistribute 
#
# Local X-state PES, see Section C1 of JCP 137:054313 
#
# Please acknowledge us in any publications and cite our papers: 
#  1) Schmidt et al., J. Chem. Phys., 136, 131101, (2012)
#  2) Schmidt et al., J. Chem. Phys., 137, 054313, (2012)
# I would also be grateful if you would send me copy/print of any such 
# publications.
#
#  R/a0    r/a0 gamma/deg E(1^1A')/E_h 
    4.9   1.9   1.0   -510.8438827     1.0
    5.0   1.9   1.0   -510.8350883     1.0
    3.5   1.9   2.5   -510.7579968     1.0
    3.6   1.9   2.5   -510.8131122     1.0
    3.7   1.9   2.5   -510.8514870     1.0
    3.8   1.9   2.5   -510.8769230     1.0
    3.9   1.9   2.5   -510.8924310     1.0
    4.0   1.9   2.5   -510.9003891     1.0
    4.1   1.9   2.5   -510.9026822     1.0
    4.2   1.9   2.5   -510.9008001     1.0
    4.3   1.9   2.5   -510.8959206     1.0
    4.4   1.9   2.5   -510.8889736     1.0
    4.5   1.9   2.5   -510.8806891     1.0
    4.6   1.9   2.5   -510.8716365     1.0
    4.7   1.9   2.5   -510.8622488     1.0
    4.8   1.9   2.5   -510.8528518     1.0
    4.9   1.9   2.5   -510.8436821     1.0
    5.0   1.9   2.5   -510.8349049     1.0
    3.5   1.9   5.0   -510.7592776     1.0
    3.6   1.9   5.0   -510.8136718     1.0
    3.7   1.9   5.0   -510.8515190     1.0
    3.8   1.9   5.0   -510.8765754     1.0
    3.9   1.9   5.0   -510.8918201     1.0
    4.0   1.9   5.0   -510.8996033     1.0
    4.1   1.9   5.0   -510.9017883     1.0
    4.2   1.9   5.0   -510.8998487     1.0
    4.3   1.9   5.0   -510.8949500     1.0
    4.4   1.9   5.0   -510.8880123     1.0
    4.5   1.9   5.0   -510.8797578     1.0
    4.6   1.9   5.0   -510.8707496     1.0
    4.7   1.9   5.0   -510.8614157     1.0
    4.8   1.9   5.0   -510.8520777     1.0
    4.9   1.9   5.0   -510.8429693     1.0
    5.0   1.9   5.0   -510.8342532     1.0
    3.5   1.9   7.5   -510.7613211     1.0
    3.6   1.9   7.5   -510.8145400     1.0
    3.7   1.9   7.5   -510.8515282     1.0
    3.8   1.9   7.5   -510.8759691     1.0
    3.9   1.9   7.5   -510.8907861     1.0
    4.0   1.9   7.5   -510.8982854     1.0
    4.1   1.9   7.5   -510.9002961     1.0
    4.2   1.9   7.5   -510.8982652     1.0
    4.3   1.9   7.5   -510.8933378     1.0
    4.4   1.9   7.5   -510.8864178     1.0
    4.5   1.9   7.5   -510.8782148     1.0
    4.6   1.9   7.5   -510.8692814     1.0
    4.7   1.9   7.5   -510.8600372     1.0
    4.8   1.9   7.5   -510.8507975     1.0
    4.9   1.9   7.5   -510.8417911     1.0
    5.0   1.9   7.5   -510.8331768     1.0
    3.5   1.9   10.0   -510.7639956     1.0
    3.6   1.9   10.0   -510.8156242     1.0
    3.7   1.9   10.0   -510.8514515     1.0
    3.8   1.9   10.0   -510.8750627     1.0
    3.9   1.9   10.0   -510.8893045     1.0
    4.0   1.9   10.0   -510.8964238     1.0
    4.1   1.9   10.0   -510.8982032     1.0
    4.2   1.9   10.0   -510.8960537     1.0
    4.3   1.9   10.0   -510.8910926     1.0
    4.4   1.9   10.0   -510.8842018     1.0
    4.5   1.9   10.0   -510.8760737     1.0
    4.6   1.9   10.0   -510.8672465     1.0
    4.7   1.9   10.0   -510.8581286     1.0
    4.8   1.9   10.0   -510.8490266     1.0
    4.9   1.9   10.0   -510.8401624     1.0
    5.0   1.9   10.0   -510.8316895     1.0
    3.5   1.9   12.5   -510.7671294     1.0
    3.6   1.9   12.5   -510.8168036     1.0
    3.7   1.9   12.5   -510.8512070     1.0
    3.8   1.9   12.5   -510.8738035     1.0
    3.9   1.9   12.5   -510.8873447     1.0
    4.0   1.9   12.5   -510.8940041     1.0
    4.1   1.9   12.5   -510.8955070     1.0
    4.2   1.9   12.5   -510.8932203     1.0
    4.3   1.9   12.5   -510.8882267     1.0
    4.4   1.9   12.5   -510.8813809     1.0
    4.5   1.9   12.5   -510.8733538     1.0
    4.6   1.9   12.5   -510.8646656     1.0
    4.7   1.9   12.5   -510.8557111     1.0
    4.8   1.9   12.5   -510.8467859     1.0
    4.9   1.9   12.5   -510.8381033     1.0
    5.0   1.9   12.5   -510.8298105     1.0
    3.5   1.9   15.0   -510.7705207     1.0
    3.6   1.9   15.0   -510.8179374     1.0
    3.7   1.9   15.0   -510.8506998     1.0
    3.8   1.9   15.0   -510.8721313     1.0
    3.9   1.9   15.0   -510.8848724     1.0
    4.0   1.9   15.0   -510.8910115     1.0
    4.1   1.9   15.0   -510.8922073     1.0
    4.2   1.9   15.0   -510.8897751     1.0
    4.3   1.9   15.0   -510.8847575     1.0
    4.4   1.9   15.0   -510.8779771     1.0
    4.5   1.9   15.0   -510.8700802     1.0
    4.6   1.9   15.0   -510.8615654     1.0
    4.7   1.9   15.0   -510.8528117     1.0
    4.8   1.9   15.0   -510.8441019     1.0
    4.9   1.9   15.0   -510.8356393     1.0
    5.0   1.9   15.0   -510.8275636     1.0
    3.5   1.9   17.5   -510.7739498     1.0
    3.6   1.9   17.5   -510.8188730     1.0
    3.7   1.9   17.5   -510.8498284     1.0
    3.8   1.9   17.5   -510.8699831     1.0
    3.9   1.9   17.5   -510.8818535     1.0
    4.0   1.9   17.5   -510.8874333     1.0
    4.1   1.9   17.5   -510.8883069     1.0
    4.2   1.9   17.5   -510.8857323     1.0
    4.3   1.9   17.5   -510.8807071     1.0
    4.4   1.9   17.5   -510.8740182     1.0
    4.5   1.9   17.5   -510.8662836     1.0
    4.6   1.9   17.5   -510.8579781     1.0
    4.7   1.9   17.5   -510.8494629     1.0
    4.8   1.9   17.5   -510.8410063     1.0
    4.9   1.9   17.5   -510.8328008     1.0
    5.0   1.9   17.5   -510.8249776     1.0
    3.5   1.9   20.0   -510.7771910     1.0
    3.6   1.9   20.0   -510.8194554     1.0
    3.7   1.9   20.0   -510.8484913     1.0
    3.8   1.9   20.0   -510.8672978     1.0
    3.9   1.9   20.0   -510.8782572     1.0
    4.0   1.9   20.0   -510.8832610     1.0
    4.1   1.9   20.0   -510.8838139     1.0
    4.2   1.9   20.0   -510.8811119     1.0
    4.3   1.9   20.0   -510.8761037     1.0
    4.4   1.9   20.0   -510.8695376     1.0
    4.5   1.9   20.0   -510.8620004     1.0
    4.6   1.9   20.0   -510.8539413     1.0
    4.7   1.9   20.0   -510.8457022     1.0
    4.8   1.9   20.0   -510.8375357     1.0
    4.9   1.9   20.0   -510.8296223     1.0
    5.0   1.9   20.0   -510.8220855     1.0
    3.5   1.9   25.0   -510.7822483     1.0
    3.6   1.9   25.0   -510.8189801     1.0
    3.7   1.9   25.0   -510.8440529     1.0
    3.8   1.9   25.0   -510.8601088     1.0
    3.9   1.9   25.0   -510.8692448     1.0
    4.0   1.9   25.0   -510.8731356     1.0
    4.1   1.9   25.0   -510.8731163     1.0
    4.2   1.9   25.0   -510.8702504     1.0
    4.3   1.9   25.0   -510.8653809     1.0
    4.4   1.9   25.0   -510.8591744     1.0
    4.5   1.9   25.0   -510.8521467     1.0
    4.6   1.9   25.0   -510.8446944     1.0
    4.7   1.9   25.0   -510.8371172     1.0
    4.8   1.9   25.0   -510.8296347     1.0
    4.9   1.9   25.0   -510.8224030     1.0
    5.0   1.9   25.0   -510.8155263     1.0
    3.5   1.9   30.0   -510.7841860     1.0
    3.6   1.9   30.0   -510.8155293     1.0
    3.7   1.9   30.0   -510.8368021     1.0
    3.8   1.9   30.0   -510.8502778     1.0
    3.9   1.9   30.0   -510.8577707     1.0
    4.0   1.9   30.0   -510.8607346     1.0
    4.1   1.9   30.0   -510.8603319     1.0
    4.2   1.9   30.0   -510.8574892     1.0
    4.3   1.9   30.0   -510.8529425     1.0
    4.4   1.9   30.0   -510.8472680     1.0
    4.5   1.9   30.0   -510.8409116     1.0
    4.6   1.9   30.0   -510.8342156     1.0
    4.7   1.9   30.0   -510.8274358     1.0
    4.8   1.9   30.0   -510.8207596     1.0
    4.9   1.9   30.0   -510.8143178     1.0
    5.0   1.9   30.0   -510.8081992     1.0
    3.5   1.9   35.0   -510.7820039     1.0
    3.6   1.9   35.0   -510.8085262     1.0
    3.7   1.9   35.0   -510.8264781     1.0
    3.8   1.9   35.0   -510.8377832     1.0
    3.9   1.9   35.0   -510.8439890     1.0
    4.0   1.9   35.0   -510.8463388     1.0
    4.1   1.9   35.0   -510.8458284     1.0
    4.2   1.9   35.0   -510.8432530     1.0
    4.3   1.9   35.0   -510.8392405     1.0
    4.4   1.9   35.0   -510.8342805     1.0
    4.5   1.9   35.0   -510.8287527     1.0
    4.6   1.9   35.0   -510.8229462     1.0
    4.7   1.9   35.0   -510.8170766     1.0
    4.8   1.9   35.0   -510.8113011     1.0
    4.9   1.9   35.0   -510.8057293     1.0
    5.0   1.9   35.0   -510.8004350     1.0
    3.5   1.9   40.0   -510.7753548     1.0
    3.6   1.9   40.0   -510.7979101     1.0
    3.7   1.9   40.0   -510.8132292     1.0
    3.8   1.9   40.0   -510.8229288     1.0
    3.9   1.9   40.0   -510.8283136     1.0
    4.0   1.9   40.0   -510.8304348     1.0
    4.1   1.9   40.0   -510.8301359     1.0
    4.2   1.9   40.0   -510.8280879     1.0
    4.3   1.9   40.0   -510.8248186     1.0
    4.4   1.9   40.0   -510.8207409     1.0
    4.5   1.9   40.0   -510.8161733     1.0
    4.6   1.9   40.0   -510.8113587     1.0
    4.7   1.9   40.0   -510.8064767     1.0
    4.8   1.9   40.0   -510.8016593     1.0
    4.9   1.9   40.0   -510.7969992     1.0
    5.0   1.9   40.0   -510.7925562     1.0
    3.5   1.9   45.0   -510.7646543     1.0
    3.6   1.9   45.0   -510.7842199     1.0
    3.7   1.9   45.0   -510.7976851     1.0
    3.8   1.9   45.0   -510.8063994     1.0
    3.9   1.9   45.0   -510.8114563     1.0
    4.0   1.9   45.0   -510.8137384     1.0
    4.1   1.9   45.0   -510.8139535     1.0
    4.2   1.9   45.0   -510.8126618     1.0
    4.3   1.9   45.0   -510.8103059     1.0
    4.4   1.9   45.0   -510.8072323     1.0
    4.5   1.9   45.0   -510.8037073     1.0
    4.6   1.9   45.0   -510.7999352     1.0
    4.7   1.9   45.0   -510.7960681     1.0
    4.8   1.9   45.0   -510.7922163     1.0
    4.9   1.9   45.0   -510.7884668     1.0
    5.0   1.9   45.0   -510.7848577     1.0
    3.5   1.9   50.0   -510.7513720     1.0
    3.6   1.9   50.0   -510.7688388     1.0
    3.7   1.9   50.0   -510.7811372     1.0
    3.8   1.9   50.0   -510.7893919     1.0
    3.9   1.9   50.0   -510.7945154     1.0
    4.0   1.9   50.0   -510.7972503     1.0
    4.1   1.9   50.0   -510.7981825     1.0
    4.2   1.9   50.0   -510.7977792     1.0
    4.3   1.9   50.0   -510.7964133     1.0
    4.4   1.9   50.0   -510.7943758     1.0
    4.5   1.9   50.0   -510.7918920     1.0
    4.6   1.9   50.0   -510.7891451     1.0
    4.7   1.9   50.0   -510.7862506     1.0
    4.8   1.9   50.0   -510.7833240     1.0
    4.9   1.9   50.0   -510.7804353     1.0
    5.0   1.9   50.0   -510.7775791     1.0
    3.5   1.9   55.0   -510.7367042     1.0
    3.6   1.9   55.0   -510.7546301     1.0
    3.7   1.9   55.0   -510.7659558     1.0
    3.8   1.9   55.0   -510.7738783     1.0
    3.9   1.9   55.0   -510.7791365     1.0
    4.0   1.9   55.0   -510.7823310     1.0
    4.1   1.9   55.0   -510.7839446     1.0
    4.2   1.9   55.0   -510.7843659     1.0
    4.3   1.9   55.0   -510.7839132     1.0
    4.4   1.9   55.0   -510.7828157     1.0
    4.5   1.9   55.0   -510.7812740     1.0
    4.6   1.9   55.0   -510.7794379     1.0
    4.7   1.9   55.0   -510.7774191     1.0
    4.8   1.9   55.0   -510.7752909     1.0
    4.9   1.9   55.0   -510.7730680     1.0
    5.0   1.9   55.0   -510.7707566     1.0
    3.5   1.9   60.0   -510.7326035     1.0
    3.6   1.9   60.0   -510.7455250     1.0
    3.7   1.9   60.0   -510.7551985     1.0
    3.8   1.9   60.0   -510.7622423     1.0
    3.9   1.9   60.0   -510.7671789     1.0
    4.0   1.9   60.0   -510.7704450     1.0
    4.1   1.9   60.0   -510.7724020     1.0
    4.2   1.9   60.0   -510.7733462     1.0
    4.3   1.9   60.0   -510.7735188     1.0
    4.4   1.9   60.0   -510.7731145     1.0
    4.5   1.9   60.0   -510.7722880     1.0
    4.6   1.9   60.0   -510.7711576     1.0
    4.7   1.9   60.0   -510.7697906     1.0
    4.8   1.9   60.0   -510.7682132     1.0
    4.9   1.9   60.0   -510.7664731     1.0
    5.0   1.9   60.0   -510.7645127     1.0
