# Johan A. Schmidt Mar-25-2014
#
# OCS 1^3A'', 2^3A'' and 3^3A'' PES
#
# Please do not redistribute 
#
# Note that the 3A' and 3A'' PESs are not reliable and I would not recommend 
# using them in your dynamics calculations. Note also that the energies for 
# R<7.5 are "raw" Molpro energies (sporadic artificial "jumps" at R>5.5 have 
# been removed) while energies for R>7.5 are derived from an extrapolation.
#
# Please acknowledge us in any publications and cite our papers: 
#  1) Schmidt et al., J. Chem. Phys., 136, 131101, (2012)
#  2) Schmidt et al., J. Chem. Phys., 137, 054313, (2012)
#  3) Schmidt et al., Atmos. Chem. Phys., 13, 1511-1520, (2013)
#  4) McBane et al., J. Chem. Phys., 138, 094314, (2013)
# I would also be grateful if you would send me copy/print of any such 
# publications.
#
# R/a0 r/a0   gamma/deg E(1^3A'')/E_h  E(2^3A'')/E_h  E(3^3A'')/E_h
5.20	2.20	179	-510.8255188	-510.7927577	-510.6131122
5.30	2.20	179	-510.8295932	-510.8013145	-510.6144698
5.40	2.20	179	-510.8330276	-510.8086218	-510.6159950
5.50	2.20	179	-510.8359158	-510.8148530	-510.6174911
5.75	2.20	179	-510.8412410	-510.8266569	-510.6206276
6.00	2.20	179	-510.8445743	-510.8344527	-510.6227453
6.50	2.20	179	-510.8476506	-510.8428695	-510.6272492
7.00	2.20	179	-510.8491038	-510.8468453	-510.6293767
7.50	2.20	179	-510.8497902	-510.8487234	-510.6303817
8.00	2.20	179	-510.8501144	-510.8496105	-510.6308564
9.00	2.20	179	-510.8503399	-510.8502275	-510.6311866
10.00	2.20	179	-510.8503903	-510.8503652	-510.6312602
3.20	2.30	179	-510.3876539	-510.3759206	-510.2926595
3.30	2.30	179	-510.4798890	-510.4694441	-510.3860101
3.40	2.30	179	-510.5470422	-510.5377080	-510.4537706
3.50	2.30	179	-510.5953103	-510.5869374	-510.5023215
3.60	2.30	179	-510.6292911	-510.6217643	-510.5364496
3.70	2.30	179	-510.6527512	-510.6459927	-510.5745157
3.80	2.30	179	-510.6675956	-510.6615117	-510.6051857
3.90	2.30	179	-510.6762789	-510.6707879	-510.6329069
4.00	2.30	179	-510.6803477	-510.6753848	-510.6581838
4.10	2.30	179	-510.6823387	-510.6801719	-510.6761628
4.20	2.30	179	-510.7025017	-510.6788359	-510.6747852
4.30	2.30	179	-510.7212775	-510.6750531	-510.6713796
4.40	2.30	179	-510.7380128	-510.6699567	-510.6666487
4.50	2.30	179	-510.7536149	-510.6627759	-510.6599509
4.60	2.30	179	-510.7664286	-510.6846771	-510.6554753
4.70	2.30	179	-510.7776676	-510.7066351	-510.6484220
4.80	2.30	179	-510.7873886	-510.7257969	-510.6408802
4.90	2.30	179	-510.7957398	-510.7424043	-510.6331030
5.00	2.30	179	-510.8028450	-510.7567054	-510.6265988
5.10	2.30	179	-510.8088497	-510.7689665	-510.6227578
5.20	2.30	179	-510.8139149	-510.7794590	-510.6212115
5.30	2.30	179	-510.8181861	-510.7884289	-510.6210458
5.40	2.30	179	-510.8217846	-510.7960896	-510.6215880
5.50	2.30	179	-510.8248114	-510.8026241	-510.6224416
5.75	2.30	179	-510.8304014	-510.8150157	-510.6247527
6.00	2.30	179	-510.8339224	-510.8232238	-510.6265489
6.50	2.30	179	-510.8370054	-510.8319517	-510.6285282
7.00	2.30	179	-510.8384617	-510.8360745	-510.6294632
7.50	2.30	179	-510.8391496	-510.8380219	-510.6299048
8.00	2.30	179	-510.8394745	-510.8389418	-510.6301134
9.00	2.30	179	-510.8397005	-510.8395816	-510.6302585
10.00	2.30	179	-510.8397509	-510.8397244	-510.6302909
3.20	2.40	179	-510.3486605	-510.3356565	-510.2464762
3.30	2.40	179	-510.4529935	-510.4415295	-510.3527040
3.40	2.40	179	-510.5291923	-510.5190433	-510.4300870
3.50	2.40	179	-510.5842544	-510.5752215	-510.4857859
3.60	2.40	179	-510.6233809	-510.6153045	-510.5251948
3.70	2.40	179	-510.6504099	-510.6431737	-510.5523345
3.80	2.40	179	-510.6685247	-510.6620265	-510.5881157
3.90	2.40	179	-510.6793671	-510.6735250	-510.6155135
4.00	2.40	179	-510.6850206	-510.6797519	-510.6402421
4.10	2.40	179	-510.6867987	-510.6820369	-510.6627132
4.20	2.40	179	-510.6857254	-510.6836073	-510.6808862
4.30	2.40	179	-510.7019597	-510.6822957	-510.6784169
4.40	2.40	179	-510.7185242	-510.6775827	-510.6740628
4.50	2.40	179	-510.7332978	-510.6718093	-510.6686390
4.60	2.40	179	-510.7470238	-510.6626406	-510.6625451
4.70	2.40	179	-510.7584380	-510.6841557	-510.6565202
4.80	2.40	179	-510.7683604	-510.7038779	-510.6493073
4.90	2.40	179	-510.7769360	-510.7210622	-510.6418797
5.00	2.40	179	-510.7842978	-510.7359367	-510.6345846
5.10	2.40	179	-510.7905671	-510.7487417	-510.6283866
5.20	2.40	179	-510.7958705	-510.7597185	-510.6241813
5.30	2.40	179	-510.8003426	-510.7691062	-510.6218987
5.40	2.40	179	-510.8041083	-510.7771240	-510.6209487
5.50	2.40	179	-510.8072750	-510.7839642	-510.6207879
5.75	2.40	179	-510.8131286	-510.7969449	-510.6217592
6.00	2.40	179	-510.8168306	-510.8055608	-510.6230122
6.50	2.40	179	-510.8187237	-510.8132057	-510.6233632
7.00	2.40	179	-510.8208455	-510.8182390	-510.6214097
7.50	2.40	179	-510.8218477	-510.8206165	-510.6204870
8.00	2.40	179	-510.8223212	-510.8217396	-510.6200511
